date,open,high,low,close,volume
2017-06-16,103.250493,105.669376,103.250493,104.594317,80723142
2017-06-19,105.176641,108.916951,104.571920,108.760172,80848191
2017-06-20,109.230510,109.588864,106.766833,107.729907,61635533
2017-06-21,108.177848,110.999879,106.520465,110.708717,84975718
2017-06-22,110.193584,113.038012,109.857628,110.059202,114646405
2017-06-23,110.283173,111.761379,109.275305,111.358232,87371964
2017-06-26,111.962953,113.709924,110.529540,111.358232,95319255
2017-06-27,111.313438,111.873365,109.588864,111.806173,78083585
2017-06-28,111.313438,111.403026,108.737775,108.872157,69132247
2017-06-29,109.297702,112.097335,108.357025,111.895762,75322875
2017-06-30,111.537409,112.433291,110.372761,111.111864,59863098
2017-07-03,111.537409,111.537409,108.737775,109.611261,56319918
2017-07-04,109.297702,109.387290,107.304362,107.326759,68392065
2017-07-05,107.505936,113.553145,107.505936,112.926027,127253722
2017-07-06,112.926027,116.464764,112.142129,115.098543,113781480
2017-07-07,114.561013,115.613675,113.172395,114.247454,53392598
2017-07-10,114.269851,116.375176,113.530748,114.516219,57077601
2017-07-11,115.036939,117.753813,114.584127,115.987845,69953963
2017-07-12,116.282173,118.863202,114.153956,114.584127,87011734
2017-07-13,115.421830,117.414203,115.082221,116.893469,66534298
2017-07-14,117.029313,119.519780,116.146329,119.474499,70779162
2017-07-17,120.017874,124.727120,118.682078,122.032888,140879134
2017-07-18,121.353670,122.847950,118.885843,121.059342,87902953
2017-07-19,121.534794,123.346043,120.244280,121.897044,77118069
2017-07-20,121.240467,122.598903,119.587702,122.281935,65919874
2017-07-21,120.448045,120.629170,117.504766,117.640610,129479193
2017-07-24,117.912297,120.221639,117.006672,119.112249,90459593
2017-07-25,119.134890,120.108436,118.138703,118.433031,50683483
2017-07-26,117.957578,118.863202,116.101048,117.482125,65761087
2017-07-27,117.391563,119.406577,115.670876,118.546234,66713294
2017-07-28,118.183984,118.772640,117.278360,117.482125,49129473
2017-07-31,117.459485,119.180171,116.395376,117.776453,61600507
2017-08-01,118.183984,124.296949,118.183984,124.183746,114793661
2017-08-02,124.093183,124.115824,121.987607,122.349856,72381745
2017-08-03,122.349856,123.346043,119.723546,119.814108,56531164
2017-08-04,119.972592,120.425405,117.391563,117.595328,66608738
2017-08-07,117.527407,119.632983,116.667063,118.455672,52385217
2017-08-08,118.410390,118.999046,117.527407,118.749999,36732251
2017-08-09,118.523593,119.632983,117.731172,117.867016,41073411
2017-08-10,117.889656,118.749999,114.357721,114.855815,84642315
2017-08-11,113.655862,114.855815,112.138941,112.252144,82814563
2017-08-14,113.180409,115.467111,112.387988,114.312440,79149496
2017-08-15,115.014299,116.734985,114.561487,115.240705,68084953
2017-08-16,115.127502,116.123689,114.403002,115.942564,34085106
2017-08-17,116.531220,117.346282,115.172783,115.693517,37471148
2017-08-18,118.636796,121.942325,116.870829,120.380123,117642875
2017-08-21,120.900857,122.893231,119.497140,120.063155,71615254
2017-08-22,120.923498,125.112011,120.719733,124.976167,100989678
2017-08-23,124.545996,126.402526,124.115824,125.428979,56488435
2017-08-24,125.768589,127.421353,124.410152,124.795042,56065476
2017-08-25,124.296949,127.285509,124.161105,126.402526,74310600
2017-08-28,126.742135,130.749523,126.742135,127.240228,80329569
2017-08-29,127.013822,129.617492,126.515729,129.187321,41677419
2017-08-30,129.051477,130.477835,127.376072,127.715681,47027718
2017-08-31,127.534556,128.281696,125.768589,126.855338,48095720
2017-09-01,126.900619,129.142039,125.881792,127.172306,57108347
2017-09-04,126.806822,126.921042,125.207745,125.984439,48405138
2017-09-05,126.555538,129.296814,125.893064,128.588651,56376990
2017-09-06,128.040396,128.794246,125.847376,126.555538,42406310
