date,open,high,low,close,volume
2017-06-16,2867.292577,2904.508358,2865.801461,2874.313251,3333180
2017-06-19,2870.150551,2922.526014,2870.150551,2921.159157,3853668
2017-06-20,2938.741905,2950.422317,2893.138595,2897.114906,3450539
2017-06-21,2917.307107,2938.741905,2895.437400,2936.940139,4203854
2017-06-22,2938.866165,2969.371921,2927.558532,2937.188659,3824234
2017-06-23,2937.872087,2950.422317,2909.727265,2937.064399,3130362
2017-06-26,2938.804035,3013.297725,2932.528920,3011.309570,5293257
2017-06-27,2999.753418,3013.297725,2987.513837,3007.706038,2798078
2017-06-28,3007.643909,3007.643909,2938.741905,2953.031771,3772874
2017-06-29,2959.244755,2965.768390,2920.102950,2938.804035,3509272
2017-06-30,2929.484557,2945.948968,2906.434383,2931.596972,2242717
2017-07-03,2946.197487,2946.197487,2844.925832,2860.271904,4962853
2017-07-04,2851.511596,2857.973100,2789.630265,2807.772181,5648895
2017-07-05,2814.544335,2860.023385,2814.544335,2858.780788,3754032
2017-07-06,2846.230558,2859.215697,2799.571041,2832.996900,4204439
2017-07-07,2844.727696,2845.043041,2782.604721,2812.688639,3779647
2017-07-10,2818.427919,2869.009265,2793.767936,2866.297297,3662409
2017-07-11,2866.486505,2930.060067,2863.333054,2920.915060,4460182
2017-07-12,2937.754486,2938.952797,2869.639955,2885.218000,2895072
2017-07-13,2871.847370,2913.220641,2861.314846,2876.955960,2595135
2017-07-14,2877.523581,2893.353903,2857.341498,2878.532685,1772657
2017-07-17,2882.506033,2888.812934,2814.643778,2838.546933,3526368
2017-07-18,2850.656183,2863.269985,2825.491648,2854.188048,3068449
2017-07-19,2863.333054,2924.005442,2855.764773,2881.370791,5625994
2017-07-20,2875.063890,2944.629008,2875.063890,2941.980109,4663487
2017-07-21,2945.070491,2995.841044,2924.257718,2984.425553,4679241
2017-07-24,2995.021147,3061.054400,2995.021147,3013.437298,4271643
2017-07-25,3041.187662,3044.971803,3002.715566,3014.446402,2192999
2017-07-26,3015.014023,3037.592729,2942.547731,2974.523719,3147018
2017-07-27,2974.523719,3001.138841,2971.181061,2988.651177,1959503
2017-07-28,2970.550371,3052.981567,2949.800667,3052.035532,4661877
2017-07-31,3052.540084,3077.515412,3033.619381,3035.006899,3841218
2017-08-01,3033.619381,3046.233183,3010.914537,3028.826136,2750154
2017-08-02,3027.564756,3058.090157,3017.915198,3045.224079,2677422
2017-08-03,3050.521876,3070.514752,2999.751323,3009.779295,3176839
2017-08-04,3008.391777,3020.879441,2980.641413,2987.200590,1868114
2017-08-07,2980.010723,3042.449042,2971.370268,3037.151246,2309937
2017-08-08,3039.926282,3053.927602,3024.159030,3043.584285,1605158
2017-08-09,3057.837881,3109.176055,3040.115489,3095.742356,4179447
2017-08-10,3097.256012,3150.927740,3084.074589,3100.661739,3536438
2017-08-11,3084.074589,3131.691692,3049.260495,3052.918498,3657257
2017-08-14,3060.171434,3154.081190,3060.171434,3152.378327,3933147
2017-08-15,3154.144259,3160.388091,3121.979064,3128.033689,2716322
2017-08-16,3140.836698,3145.882219,3109.302193,3131.313277,1858722
2017-08-17,3138.313938,3138.313938,3089.120110,3107.347054,2584673
2017-08-18,3108.040813,3118.384130,3077.767688,3088.174075,2385775
2017-08-21,3077.767688,3118.131854,3071.082373,3088.678627,2354662
2017-08-22,3073.983547,3087.101901,3002.084876,3072.848305,4245703
2017-08-23,3061.685090,3119.582442,3054.558292,3115.672163,2721499
