date,open,high,low,close,volume
2018-01-02,103.218660,105.470703,103.218660,105.283033,8958612
2018-01-03,105.095362,107.910417,104.532352,107.722746,14065774
2018-01-04,107.159736,109.036438,106.596725,107.910417,12621563
2018-01-05,107.722746,108.848768,107.159736,107.910417,10138369
2018-01-08,107.347406,108.661098,105.846044,108.661098,9225688
2018-01-09,108.473428,109.787120,107.722746,109.036438,8328085
2018-01-10,109.036438,109.036438,106.409054,109.036438,10919103
2018-01-11,108.285757,111.851493,107.535076,110.725471,14907294
2018-01-12,110.350131,111.288482,109.787120,109.974790,7099202
2018-01-15,109.411779,109.411779,104.720022,105.095362,10598377
2018-01-16,105.095362,107.535076,104.720022,107.159736,9153971
2018-01-17,106.972065,112.789844,106.221384,111.100812,18493033
2018-01-18,110.913141,112.789844,109.787120,110.913141,10939010
2018-01-19,111.100812,111.851493,108.473428,108.848768,9614181
2018-01-22,108.661098,112.789844,107.722746,111.851493,17952564
2018-01-23,111.476152,113.165185,110.913141,111.100812,11507770
2018-01-24,112.602174,122.173359,112.226833,122.173359,46235789
2018-01-25,128.178808,134.371928,125.176083,131.369203,128879638
2018-01-26,140.565047,144.506123,137.937663,144.506123,172492124
2018-01-29,148.259529,149.010210,139.251355,142.066410,174512006
2018-01-30,142.441750,147.321178,137.562323,137.749993,150530679
2018-01-31,132.307554,135.873290,130.618522,132.495225,111794635
2018-02-01,135.122609,138.125333,129.492500,129.492500,112704669
2018-02-02,130.055511,142.441750,127.803467,142.441750,96636218
2018-02-05,140.752717,144.318453,133.621246,136.623971,129490079
2018-02-06,131.932214,143.192431,128.741819,134.934939,122137953
2018-02-07,139.063685,148.447199,136.060960,148.447199,179200556
2018-02-08,152.012935,154.827989,143.755442,146.195156,187544045
2018-02-09,136.999312,141.691069,131.556873,134.747268,128622672
2018-02-12,136.999312,142.817091,133.433576,138.876015,106270056
2018-02-13,138.876015,145.444475,136.248631,139.626696,102894559
2018-02-14,138.876015,138.876015,125.739094,127.615797,92557420
2018-02-22,130.806192,133.058236,127.240457,132.307554,70097426
2018-02-23,129.492500,130.806192,126.114435,129.117160,72796531
2018-02-26,131.556873,136.623971,128.741819,136.436301,94152423
2018-02-27,135.310279,145.819815,132.870565,141.691069,129927547
2018-02-28,137.937663,140.565047,134.934939,136.999312,84471850
2018-03-01,135.685620,146.007486,134.934939,145.819815,114924518
2018-03-02,142.629420,145.632145,140.377377,143.192431,80666062
2018-03-05,144.130783,147.321178,141.315728,146.382826,81776145
2018-03-06,145.819815,146.007486,139.251355,142.066410,78612757
2018-03-07,141.878739,149.010210,140.940388,145.632145,103612228
2018-03-08,143.380102,150.886913,142.629420,144.130783,105725930
2018-03-09,144.318453,155.391000,140.940388,150.886913,119405990
2018-03-12,151.262254,157.267703,149.760891,155.391000,105895053
2018-03-13,155.954011,156.704692,151.262254,152.388275,69229753
2018-03-14,151.637594,154.264978,149.760891,150.511573,54996252
2018-03-15,150.699243,154.452649,149.010210,153.701968,66561015
2018-03-16,152.200605,152.763616,138.313004,142.817091,100956332
2018-03-19,140.752717,143.192431,137.374652,139.063685,56065922
2018-03-20,137.374652,143.380102,136.436301,141.691069,40492205
2018-03-21,144.693794,146.758167,141.503399,141.691069,49456098
2018-03-22,141.503399,144.693794,140.189707,142.254080,31064717
2018-03-23,136.999312,140.377377,128.554149,132.307554,51952162
2018-03-26,130.430852,136.999312,130.055511,136.999312,35173838
2018-03-27,137.186982,143.380102,137.186982,139.814366,46066719
2018-03-28,138.125333,143.567772,137.186982,140.565047,35530244
2018-03-29,140.377377,146.758167,140.377377,144.506123,49063595
2018-03-30,144.506123,151.449924,143.192431,149.760891,60483646
2018-04-02,150.323902,152.200605,146.945837,148.822540,40598659
2018-04-03,146.570496,147.508848,142.254080,145.069134,34803354
2018-04-04,146.195156,146.945837,141.691069,141.878739,31084594
2018-04-09,141.315728,144.881464,139.439025,143.004761,22282649
2018-04-10,143.192431,143.192431,138.500674,141.503399,23251387
2018-04-11,142.441750,144.506123,141.315728,141.691069,20489706
2018-04-12,141.128058,145.256804,140.752717,143.192431,23395753
2018-04-13,144.130783,146.007486,141.691069,141.878739,20308368
2018-04-16,141.315728,146.007486,140.002036,146.007486,27929549
2018-04-17,148.634870,149.010210,139.251355,139.251355,32792429
2018-04-18,139.814366,145.256804,138.500674,144.506123,27514224
2018-04-19,143.943112,148.634870,143.380102,146.195156,35036990
2018-04-20,145.069134,149.948562,141.691069,142.441750,37198464
2018-04-23,144.318453,145.632145,139.063685,144.506123,24840086
2018-04-24,144.881464,151.074583,143.943112,150.511573,56681728
2018-04-25,148.634870,150.136232,144.693794,146.945837,48672871
2018-04-26,145.819815,147.133507,136.999312,137.374652,53338466
2018-04-27,137.937663,138.500674,132.307554,133.808917,29880808
2018-05-02,134.371928,136.060960,133.058236,134.371928,15491240
2018-05-03,132.495225,136.436301,130.993862,135.873290,24060598
2018-05-04,134.747268,136.623971,132.119884,132.870565,16844885
