date,open,high,low,close,volume
2017-06-16,33.248928,33.410442,33.179707,33.225854,15505655.000000
2017-06-19,33.295075,33.525810,33.272001,33.525810,15910151.000000
2017-06-20,33.571957,33.710398,33.410442,33.595031,22363723.000000
2017-06-21,33.871913,33.987280,33.479663,33.941133,25616713.000000
2017-06-22,33.941133,34.333383,33.848839,34.171868,30167767.000000
2017-06-23,34.194942,34.379530,34.102648,34.333383,18746703.000000
2017-06-26,34.402603,34.656412,34.333383,34.494897,21191743.000000
2017-06-27,34.633339,34.702559,34.494897,34.633339,18110038.000000
2017-06-28,34.656412,34.864074,34.379530,34.610265,18423610.000000
2017-06-29,34.771780,35.140956,34.656412,35.048662,21299587.000000
2017-06-30,34.841000,35.510132,34.771780,35.487058,27116321.000000
2017-07-03,35.510132,35.694720,35.140956,35.394764,24521469.000000
2017-07-04,35.348617,35.602426,34.933294,35.556279,26304603.000000
2017-07-05,35.533205,35.602426,34.887147,35.048662,25516246.000000
2017-07-06,35.071735,35.233250,34.933294,35.187103,19751527.000000
2017-07-07,35.140956,35.463985,34.887147,35.394764,20621659.000000
2017-07-10,35.487058,35.948529,35.302470,35.810088,18203354.000000
2017-07-11,35.810088,36.179264,35.648573,36.063896,14176720.000000
2017-07-12,36.133117,36.225411,35.210176,35.371691,26575518.000000
2017-07-13,35.463985,35.463985,34.910221,35.094809,30635078.000000
2017-07-14,35.288441,35.966134,35.240034,35.941930,39781497.000000
2017-07-17,36.014540,36.304980,35.530474,36.256573,26792590.000000
2017-07-18,36.183963,36.353387,36.014540,36.159760,18191811.000000
2017-07-19,36.087150,36.304980,35.917727,36.087150,18520685.000000
2017-07-20,36.111353,36.547013,36.062947,36.547013,14022195.000000
2017-07-21,36.401793,36.668030,36.280777,36.377590,10380539.000000
2017-07-24,36.401793,36.571217,36.087150,36.111353,12680007.000000
2017-07-25,36.062947,36.329183,35.869320,36.038743,16696493.000000
2017-07-26,35.869320,36.304980,35.772507,36.232370,22219621.000000
2017-07-27,36.183963,36.474403,36.135557,36.329183,17009655.000000
2017-07-28,36.280777,37.103690,36.280777,37.079486,18382830.000000
2017-07-31,37.031080,37.152096,36.595420,36.813250,11857578.000000
2017-08-01,36.885860,37.152096,36.789046,37.006876,11296913.000000
